"","standardised_banerjee_profit","banerjee_treatment"
"4512",23.4015860090609,1
"4513",0,1
"4514",0,1
"4515",0,1
"4516",0,1
"4517",0,1
"4518",0,1
"4519",0,0
"4520",0,0
"4521",0,0
"4522",20.086361324444,0
"4523",0,0
"4524",0,0
"4525",0,0
"4526",0,0
"4527",0,0
"4528",0,0
"4529",0,0
"4530",0,0
"4531",-474.532160739291,1
"4532",0,1
"4533",0,1
"4534",0,1
"4535",0,1
"4536",0,1
"4537",0,1
"4538",0,0
"4539",0,1
"4540",0,1
"4541",0,1
"4542",0,1
"4543",0,1
"4544",130.442173865321,1
"4545",0,1
"4546",0,1
"4547",0,1
"4548",0,1
"4549",0,1
"4550",216.681351935749,1
"4551",0,1
"4552",0,1
"4553",0,1
"4554",0,1
"4555",-34.0189722539126,1
"4556",0,1
"4557",0,0
"4558",0,0
"4559",0,0
"4560",0,0
"4561",0,1
"4562",205.847284338962,1
"4563",0,1
"4564",0,1
"4565",0,1
"4566",0,1
"4567",0,1
"4568",0,1
"4569",0,1
"4570",0,1
"4571",0,1
"4572",63.054273413303,1
"4573",0,1
"4574",0,1
"4575",0,1
"4576",0,1
"4577",0,1
"4578",0,1
"4579",0,1
"4580",200.213569188632,1
"4581",0,1
"4582",0,1
"4583",0,0
"4584",131.698925706548,0
"4585",130.00881116145,0
"4586",0,1
"4587",0,1
"4588",0,0
"4589",0,0
"4590",0,0
"4591",0,0
"4592",0,0
"4593",0,0
"4594",0,0
"4595",0,0
"4596",0,0
"4597",0,0
"4598",0,0
"4599",0,1
"4600",0,1
"4601",286.886109962932,1
"4602",0,1
"4603",0,1
"4604",132.175624680807,1
"4605",0,1
"4606",0,1
"4607",0,1
"4608",0,1
"4609",345.390074985584,1
"4610",49.7933746748352,1
"4611",0,0
"4612",0,0
"4613",0,0
"4614",0,0
"4615",0,0
"4616",0,0
"4617",0,0
"4618",0,0
"4619",162.511013951812,0
"4620",0,0
"4621",136.075889015651,0
"4622",0,0
"4623",0,0
"4624",0,0
"4625",0,0
"4626",0,0
"4627",0,0
"4628",0,0
"4629",1380.26021183072,0
"4630",0,0
"4631",0,0
"4632",0,0
"4633",0,1
"4634",0,1
"4635",260.017622322899,1
"4636",0,1
"4637",0,1
"4638",7.15048461387973,1
"4639",0,1
"4640",210.180911377677,0
"4641",305.087343525535,0
"4642",0,0
"4643",0,0
"4644",0,0
"4645",0,0
"4646",0,1
"4647",0,1
"4648",0,1
"4649",260.017622322899,1
"4650",0,1
"4651",0,1
"4652",0,1
"4653",0,1
"4654",0,1
"4655",0,1
"4656",0,1
"4657",485.366228336078,1
"4658",0,0
"4659",0,0
"4660",0,1
"4661",0,1
"4662",0,1
"4663",0,1
"4664",-2847.84300849155,0
"4665",0,0
"4666",0,1
"4667",0,1
"4668",0,1
"4669",0,1
"4670",0,1
"4671",0,1
"4672",0,1
"4673",0,1
"4674",181.275619029448,1
"4675",0,1
"4676",811.254981647445,1
"4677",0,1
"4678",0,0
"4679",0,0
"4680",0,0
"4681",0,0
"4682",0,0
"4683",0,0
"4684",0,0
"4685",0,0
"4686",0,0
"4687",0,0
"4688",0,0
"4689",0,0
"4690",0,0
"4691",0,0
"4692",0,0
"4693",0,0
"4694",0,0
"4695",0,0
"4696",0,0
"4697",0,0
"4698",0,0
"4699",0,0
"4700",0,0
"4701",0,0
"4702",0,0
"4703",0,0
"4704",173.345081548599,0
"4705",253.517181764827,0
"4706",0,0
"4707",0,0
"4708",835.089930360378,0
"4709",0,0
"4710",60.6707785420098,0
"4711",0,0
"4712",-286.019384555189,0
"4713",-81.0388256239702,0
"4714",216.681351935749,0
"4715",61.5375039497528,0
"4716",0,0
"4717",0,0
"4718",202.597064059926,0
"4719",0,0
"4720",0,0
"4721",176.811983179571,0
"4722",0,0
"4723",0,0
"4724",0,0
"4725",0,0
"4726",0,0
"4727",0,0
"4728",0,0
"4729",0,0
"4730",0,0
"4731",0,0
"4732",0,0
"4733",0,0
"4734",0,0
"4735",0,0
"4736",0,0
"4737",0,0
"4738",0,0
"4739",0,0
"4740",0,0
"4741",0,0
"4742",0,0
"4743",0,0
"4744",0,0
"4745",0,0
"4746",0,0
"4747",238.349487129324,0
"4748",0,0
"4749",0,0
"4750",505.994293040362,0
"4751",0,0
"4752",-0.216681351935749,0
"4753",0,0
"4754",0,0
"4755",0,0
"4756",0,0
"4757",0,0
"4758",0,0
"4759",0,0
"4760",0,0
"4761",0,0
"4762",0,0
"4763",0,0
"4764",0,0
"4765",0,0
"4766",0,0
"4767",0,0
"4768",0,0
"4769",273.451866142916,0
"4770",0,0
"4771",0,0
"4772",421.661910866968,0
"4773",0,0
"4774",0,0
"4775",0,0
"4776",0,0
"4777",112.024258950782,0
"4778",-8.97060797014002,0
"4779",0,0
"4780",55.2970810140032,0
"4781",-9.10061678130147,0
"4782",-4.63698093142504,0
"4783",0,0
"4784",-45.9364466103789,0
"4785",0,0
"4786",0,0
"4787",304.220618117792,0
"4788",0,0
"4789",0,0
"4790",67.387900452018,0
"4791",-18.2012335626029,0
"4792",110.507489487232,0
"4793",0,0
"4794",0,0
"4795",33.8022909019769,0
"4796",23.8349487129324,0
"4797",0,0
"4798",0,0
"4799",1174.41292749176,0
"4800",36.8358298290774,0
"4801",0,0
"4802",0,0
"4803",0,0
"4804",0,0
"4805",0,0
"4806",0,0
"4807",0,0
"4808",0,0
"4809",0,0
"4810",0,0
"4811",0,0
"4812",0,0
"4813",0,0
"4814",0,0
"4815",0,0
"4816",0,0
"4817",0,0
"4818",0,0
"4819",0,0
"4820",0,0
"4821",0,0
"4822",0,0
"4823",0,0
"4824",0,0
"4825",0,0
"4826",0,0
"4827",0,0
"4828",143.52972752224,0
"4829",170.051524999176,0
"4830",0,0
"4831",43.7696330910214,0
"4832",0,0
"4833",0,0
"4834",0,0
"4835",25.2650456357084,0
"4836",139.846144539333,0
"4837",0,0
"4838",0,0
"4839",0,0
"4840",0,0
"4841",96.3798653410213,0
"4842",0,0
"4843",0,0
"4844",0,0
"4845",0,0
"4846",0,0
"4847",0,0
"4848",0,0
"4849",0,0
"4850",0,0
"4851",0,0
"4852",0,0
"4853",0,0
"4854",0,0
"4855",0,0
"4856",0,0
"4857",0,0
"4858",0,0
"4859",0,0
"4860",515.918298959019,0
"4861",0,0
"4862",-326.538797367174,0
"4863",0,0
"4864",346.690163097199,0
"4865",0,0
"4866",0,0
"4867",0,0
"4868",186.345962664744,0
"4869",0,0
"4870",0,0
"4871",0,0
"4872",0,0
"4873",0,0
"4874",0,0
"4875",0,0
"4876",0,0
"4877",0,0
"4878",0,0
"4879",0,0
"4880",0,0
"4881",0,0
"4882",0,0
"4883",0,0
"4884",0,0
"4885",0,0
"4886",0,0
"4887",0,0
"4888",718.298681667009,0
"4889",0,0
"4890",0,0
"4891",270.418327215815,0
"4892",0,0
"4893",0,0
"4894",0,0
"4895",0,0
"4896",0,0
"4897",0,0
"4898",0,0
"4899",0,0
"4900",0,0
"4901",0,0
"4902",0,0
"4903",0,0
"4904",0,0
"4905",0,0
"4906",-394.360060523064,0
"4907",0,0
"4908",15.1676946355025,0
"4909",43.3362703871499,0
"4910",124.548441092669,0
"4911",26.0017622322899,0
"4912",732.816332246704,0
"4913",-101.406872705931,0
"4914",-13.000881116145,0
"4915",0,0
"4916",-163.594420711491,0
"4917",-782.653043191926,0
"4918",-18.2012335626029,0
"4919",0,0
"4920",-1519.36963977347,0
"4921",-528.702498723228,0
"4922",-156.01057339374,0
"4923",0,0
"4924",346.690163097199,0
"4925",0,0
"4926",-416.981593665156,0
"4927",0,0
"4928",0,0
"4929",0,0
"4930",0,0
"4931",0,0
"4932",0,0
"4933",0,0
"4934",0,0
"4935",0,0
"4936",0,0
"4937",0,0
"4938",0,0
"4939",0,0
"4940",0,0
"4941",0,0
"4942",0,0
"4943",0,0
"4944",0,0
"4945",0,0
"4946",0,0
"4947",0,0
"4948",0,0
"4949",0,0
"4950",0,0
"4951",0,0
"4952",0,0
"4953",0,0
"4954",0,0
"4955",0,0
"4956",0,0
"4957",0,0
"4958",0,0
"4959",0,0
"4960",0,0
"4961",0,0
"4962",0,0
"4963",0,0
"4964",13.2175624680807,1
"4965",130.00881116145,1
"4966",0,1
"4967",34.6690163097199,1
"4968",39.0026433484349,1
"4969",217.114714639621,1
"4970",294.686638632619,1
"4971",0,1
"4972",21.7981440047364,1
"4973",0,1
"4974",0,1
"4975",0,1
"4976",86.7158770446869,1
"4977",0,1
"4978",151.546937543863,1
"4979",0,1
"4980",0,1
"4981",280.38566940486,1
"4982",0,1
"4983",-494.033482413508,1
"4984",0,1
"4985",0,1
"4986",0,1
"4987",0,1
"4988",0,1
"4989",0,1
"4990",0,1
"4991",0,1
"4992",0,1
"4993",0,1
"4994",0,1
"4995",0,1
"4996",0,1
"4997",0,1
"4998",0,1
"4999",0,1
"5000",0,1
"5001",216.681351935749,1
"5002",139.109427942751,1
"5003",0,1
"5004",-27.3018503439044,1
"5005",147.34331931631,1
"5006",6.19708666536243,1
"5007",0,1
"5008",0,1
"5009",0,1
"5010",0,1
"5011",0,1
"5012",0,1
"5013",0,1
"5014",0,1
"5015",0,1
"5016",0,1
"5017",0,1
"5018",0,1
"5019",0,1
"5020",0,1
"5021",0,1
"5022",0,1
"5023",0,1
"5024",0,1
"5025",0,1
"5026",0,1
"5027",0,1
"5028",0,1
"5029",0,1
"5030",289.919648890033,1
"5031",0,1
"5032",0,1
"5033",0,1
"5034",0,1
"5035",11.8091336804983,1
"5036",0,1
"5037",0,1
"5038",23.0982321163509,1
"5039",259.150896915156,1
"5040",172.348347329695,1
"5041",-108.2540034271,1
"5042",219.931572214786,1
"5043",157.744024209226,1
"5044",0,1
"5045",91.0061678130147,1
"5046",1.86345962664744,1
"5047",0,1
"5048",136.075889015651,1
"5049",94.863095877471,1
"5050",0,0
"5051",810.19324302296,0
"5052",0,0
"5053",180.278884810543,0
"5054",0,0
"5055",-257.525786775638,0
"5056",4.33362703871499,0
"5057",0,0
"5058",0,0
"5059",0,0
"5060",0,0
"5061",0,0
"5062",0,0
"5063",0,0
"5064",0,0
"5065",0,0
"5066",0,0
"5067",0,0
"5068",0,0
"5069",0,0
"5070",0,0
"5071",0,0
"5072",0,0
"5073",0,0
"5074",0,0
"5075",0,0
"5076",0,0
"5077",0,0
"5078",0,0
"5079",123.508370603377,0
"5080",0,0
"5081",0,0
"5082",0,0
"5083",28.2985845628089,0
"5084",350.590427432042,0
"5085",47.1065259108319,0
"5086",0,0
"5087",11.0940852191104,0
"5088",69.4680414306012,0
"5089",0,0
"5090",21.6681351935749,0
"5091",203.680470819604,0
"5092",0,0
"5093",0,0
"5094",0,0
"5095",0,0
"5096",0,0
"5097",0,0
"5098",0,0
"5099",0,0
"5100",0,0
"5101",0,0
"5102",0,0
"5103",0,0
"5104",0,0
"5105",0,0
"5106",0,0
"5107",0,0
"5108",0,0
"5109",0,0
"5110",0,0
"5111",0,0
"5112",0,0
"5113",0,0
"5114",0,0
"5115",0,0
"5116",0,0
"5117",0,0
"5118",0,0
"5119",0,0
"5120",0,0
"5121",0,0
"5122",0,0
"5123",0,0
"5124",0,0
"5125",0,0
"5126",0,0
"5127",0,0
"5128",0,0
"5129",0,0
"5130",0,0
"5131",0,0
"5132",0,0
"5133",0,0
"5134",251.350368245469,0
"5135",127.408634938221,0
"5136",-26.0017622322899,0
"5137",148.426726075988,0
"5138",104.00704892916,0
"5139",281.685757516474,0
"5140",92.7396186285007,0
"5141",91.0061678130147,0
"5142",455.030839065074,0
"5143",331.522468461696,0
"5144",0,0
"5145",25.2650456357084,0
"5146",0,0
"5147",19.7180030261532,0
"5148",48.3632777520592,0
"5149",39.1759884299835,0
"5150",3.90026433484349,0
"5151",165.241198986202,0
"5152",0,0
"5153",0,0
"5154",0,0
"5155",0,0
"5156",0,0
"5157",13.304235008855,0
"5158",-467.164994773476,0
"5159",5.20035244645798,0
"5160",233.582497386738,0
"5161",117.007930045305,0
"5162",0,0
"5163",0,0
"5164",0,0
"5165",0,0
"5166",0,0
"5167",0,0
"5168",0,0
"5169",0,0
"5170",0,0
"5171",0,0
"5172",0,0
"5173",0,0
"5174",0,0
"5175",0,0
"5176",0,0
"5177",0,0
"5178",0,0
"5179",0,0
"5180",0,0
"5181",0,0
"5182",0,0
"5183",0,0
"5184",0,0
"5185",0,0
"5186",0,0
"5187",0,0
"5188",0,0
"5189",-21.6681351935749,0
"5190",0,0
"5191",0,0
"5192",0,0
"5193",0,0
"5194",0,0
"5195",0,0
"5196",0,0
"5197",0,0
"5198",0,0
"5199",0,0
"5200",0,0
"5201",0,0
"5202",0,0
"5203",0,0
"5204",0,0
"5205",0,0
"5206",0,0
"5207",0,0
"5208",0,0
"5209",0,0
"5210",0,0
"5211",0,0
"5212",0,0
"5213",0,0
"5214",0,0
"5215",0,0
"5216",0,0
"5217",0,0
"5218",0,0
"5219",0,0
"5220",0,0
"5221",0,0
"5222",0,0
"5223",0,0
"5224",0,0
"5225",0,0
"5226",0,0
"5227",0,0
"5228",0,0
"5229",0,0
"5230",0,0
"5231",0,0
"5232",0,0
"5233",0,0
"5234",0,0
"5235",0,0
"5236",0,0
"5237",0,0
"5238",0,0
"5239",0,0
"5240",0,0
"5241",0,0
"5242",0,0
"5243",0,0
"5244",0,0
"5245",0,0
"5246",0,0
"5247",0,0
"5248",0,0
"5249",0,0
"5250",0,0
"5251",-24.9616917429983,0
"5252",-94.2130518216638,0
"5253",-26.0017622322899,0
"5254",0,0
"5255",0,0
"5256",0,0
"5257",0,0
"5258",0,0
"5259",0,0
"5260",0,0
"5261",0,0
"5262",0,0
"5263",0,0
"5264",0,0
"5265",0,0
"5266",0,0
"5267",0,0
"5268",-231.849046571252,0
"5269",0,0
"5270",50.0533922971581,0
"5271",0,0
"5272",-0.823389137355847,0
"5273",-4.42029957948929,0
"5274",0,0
"5275",29.8153540263591,0
"5276",0,0
"5277",0,0
"5278",0,0
"5279",0,0
"5280",0,0
"5281",-123.378361792216,0
"5282",0,0
"5283",0,0
"5284",-2.47016741206754,0
"5285",0,0
"5286",0,0
"5287",0,0
"5288",0,0
"5289",0,0
"5290",0,0
"5291",0,0
"5292",0,0
"5293",0,0
"5294",0,0
"5295",0,0
"5296",0,0
"5297",0,0
"5298",75.3617742032536,0
"5299",-845.057272549422,0
"5300",563.371515032948,0
"5301",818.622147613261,0
"5302",158.177386913097,0
"5303",251.350368245469,0
"5304",279.952306700988,0
"5305",983.733337788302,0
"5306",216.681351935749,0
"5307",562.28810827327,0
"5308",1.3000881116145,0
"5309",130.00881116145,0
"5310",6.50044055807248,0
"5311",95.4698036628912,0
"5312",687.963292396004,0
"5313",130.00881116145,0
"5314",0,0
"5315",60.4540971900741,0
"5316",30.3353892710049,0
"5317",0,0
"5318",0,0
"5319",0,0
"5320",16.0344200432455,0
"5321",0,0
"5322",0,0
"5323",0,0
"5324",0,0
"5325",0,0
"5326",52.4368871684513,0
"5327",63.6609811987231,0
"5328",108.340675967875,0
"5329",30.3353892710049,0
"5330",97.2465907487643,0
"5331",303.353892710049,0
"5332",108.340675967875,0
"5333",64.787724228789,0
"5334",37.7892277775947,0
"5335",678.212631558895,0
"5336",4.33362703871499,0
"5337",0,0
"5338",78.0052866968698,0
"5339",-131.525580625,0
"5340",43.3362703871499,0
"5341",130.00881116145,0
"5342",168.578091806013,0
"5343",-1004.3180662222,0
"5344",49.4033482413508,0
"5345",13.3909075496293,0
"5346",0,0
"5347",0,0
"5348",0,0
"5349",0,0
"5350",0,0
"5351",0,0
"5352",0,0
"5353",0,0
"5354",0,0
"5355",0,0
"5356",0,0
"5357",0,0
"5358",0,0
"5359",0,0
"5360",0,0
"5361",0,0
"5362",0,0
"5363",0,0
"5364",0,0
"5365",0,0
"5366",0,0
"5367",0,0
"5368",0,0
"5369",0,0
"5370",0,0
"5371",0,0
"5372",0,0
"5373",0,0
"5374",0,0
"5375",0,0
"5376",0,0
"5377",0,0
"5378",0,0
"5379",0,0
"5380",0,0
"5381",0,0
"5382",0,0
"5383",0,0
"5384",0,0
"5385",0,0
"5386",0,0
"5387",0,0
"5388",0,0
"5389",0,0
"5390",0,0
"5391",0,0
"5392",0,0
"5393",0,0
"5394",0,0
"5395",0,0
"5396",0,0
"5397",0,0
"5398",0,0
"5399",0,0
"5400",0,0
"5401",0,0
"5402",0,0
"5403",0,0
"5404",0,0
"5405",0,0
"5406",0,0
"5407",0,0
"5408",0,0
"5409",-9.96734218904447,0
"5410",0,0
"5411",361.42449502883,0
"5412",21.6681351935749,0
"5413",0,0
"5414",151.676946355025,0
"5415",290.353011593904,0
"5416",-3380.22909019769,0
"5417",-370.741793162067,0
"5418",0,0
"5419",-62.8375920613673,0
"5420",-63.0109371429159,0
"5421",0,0
"5422",0,0
"5423",149.293451483731,0
"5424",0,0
"5425",170.311542621499,0
"5426",0,0
"5427",-4.33362703871499,0
"5428",100.540147298188,0
"5429",0,0
"5430",487.533041855436,0
"5431",104.440411633031,0
"5432",55.6437711771004,0
"5433",0,0
"5434",0,0
"5435",-93.1729813323722,0
"5436",0,0
"5437",0,0
"5438",-153.843759874382,0
"5439",0,0
"5440",0,0
"5441",-680.379445078253,0
"5442",0,0
"5443",0,0
"5444",-15.1676946355025,0
"5445",0,0
"5446",310.9377400278,0
"5447",0,0
"5448",0,0
"5449",0,0
"5450",0,0
"5451",0,0
"5452",0,0
"5453",0,0
"5454",0,0
"5455",54.1703379839373,0
"5456",0,0
"5457",0,0
"5458",112.240940302718,0
"5459",151.676946355025,0
"5460",138.67606523888,0
"5461",0,0
"5462",0,0
"5463",-3116.1378584584,0
"5464",73.0649518727347,0
"5465",0,0
"5466",251.827067219728,0
"5467",92.3062559246292,0
"5468",112.67430300659,0
"5469",216.681351935749,0
"5470",249.183554726112,0
"5471",1211.0320759689,0
"5472",491.866668894151,0
"5473",0,0
"5474",546.903732285831,0
"5475",259.150896915156,0
"5476",169.011454509884,0
"5477",0,0
"5478",354.317346685337,0
"5479",0,0
"5480",294.686638632619,0
"5481",0,0
"5482",500.533922971581,0
"5483",37.2691925329489,0
"5484",0,0
"5485",140.842878758237,0
"5486",0,0
"5487",0,0
"5488",0,0
"5489",0,0
"5490",0,0
"5491",0,0
"5492",0,0
"5493",0,0
"5494",0,0
"5495",0,0
"5496",0,0
"5497",0,0
"5498",0,0
"5499",0,0
"5500",0,0
"5501",0,0
"5502",0,0
"5503",0,0
"5504",0,0
"5505",0,0
"5506",0,0
"5507",0,0
"5508",0,0
"5509",0,0
"5510",0,0
"5511",0,0
"5512",0,0
"5513",0,0
"5514",0,0
"5515",0,0
"5516",0,0
"5517",0,0
"5518",0,0
"5519",0,0
"5520",0,0
"5521",78.0052866968698,0
"5522",0,0
"5523",0,0
"5524",0,0
"5525",0,0
"5526",0,0
"5527",0,0
"5528",0,0
"5529",0,0
"5530",0,0
"5531",0,0
"5532",0,0
"5533",0,0
"5534",0,0
"5535",0,0
"5536",0,0
"5537",0,0
"5538",0,0
"5539",0,0
"5540",0,0
"5541",0,0
"5542",0,0
"5543",0,0
"5544",0,0
"5545",0,0
"5546",0,0
"5547",0,0
"5548",0,0
"5549",0,0
"5550",0,0
"5551",0,0
"5552",0,0
"5553",0,0
"5554",101.406872705931,0
"5555",193.71312863056,0
"5556",302.487167302306,0
"5557",0,0
"5558",652.210869326605,0
"5559",20.5847284338962,0
"5560",0,0
"5561",0,0
"5562",0,0
"5563",0,0
"5564",0,0
"5565",0,0
"5566",0,0
"5567",0,0
"5568",0,0
"5569",0,0
"5570",329.355654942339,0
"5571",0,0
"5572",0,0
"5573",0,0
"5574",0,0
"5575",0,0
"5576",0,0
"5577",0,0
"5578",0,0
"5579",0,0
"5580",0,0
"5581",0,0
"5582",0,1
"5583",0,1
"5584",0,1
"5585",0,1
"5586",519.86189956425,1
"5587",0,1
"5588",86.5858682335254,1
"5589",71.5048461387973,1
"5590",0,1
"5591",-218.848165455107,1
"5592",0,1
"5593",0,1
"5594",18.2012335626029,1
"5595",184.655848119646,1
"5596",0,1
"5597",242.856459249588,1
"5598",152.977034466639,1
"5599",-11.267430300659,1
"5600",145.219842067339,1
"5601",97.5066083710872,1
"5602",0,1
"5603",188.729457536038,1
"5604",0,1
"5605",282.985845628089,1
"5606",214.514538416392,1
"5607",13.000881116145,1
"5608",87.1059034781712,1
"5609",6.54377682845963,1
"5610",152.543671762768,1
"5611",27.0201645863879,1
"5612",-433.362703871499,1
"5613",-125.675184122735,1
"5614",0,1
"5615",0,1
"5616",0,1
"5617",0,1
"5618",0,1
"5619",0,1
"5620",0,1
"5621",0,1
"5622",0,1
"5623",0,1
"5624",0,1
"5625",0,1
"5626",0,1
"5627",0,1
"5628",0,1
"5629",0,1
"5630",0,1
"5631",0,1
"5632",0,1
"5633",0,1
"5634",0,1
"5635",0,1
"5636",0,1
"5637",0,1
"5638",0,1
"5639",0,1
"5640",0,1
"5641",0,1
"5642",0,1
"5643",0,1
"5644",0,1
"5645",0,1
"5646",0,1
"5647",0,1
"5648",0,1
"5649",0,1
"5650",0,1
"5651",0,1
"5652",0,1
"5653",0,1
"5654",0,1
"5655",0,1
"5656",0,1
"5657",0,1
"5658",0,1
"5659",0,1
"5660",0,1
"5661",0,1
"5662",0,1
"5663",0,1
"5664",-253.517181764827,1
"5665",28.8619560778418,1
"5666",123.508370603377,1
"5667",432.062615759884,1
"5668",411.694568677924,1
"5669",679.166029507413,1
"5670",0,1
"5671",0,1
"5672",0,1
"5673",0,1
"5674",0,1
"5675",0,1
"5676",0,1
"5677",0,1
"5678",0,1
"5679",0,1
"5680",0,1
"5681",0,1
"5682",0,1
"5683",0,1
"5684",0,1
"5685",0,1
"5686",0,1
"5687",0,1
"5688",0,1
"5689",0,1
"5690",0,0
"5691",0,0
"5692",0,0
"5693",0,0
"5694",0,0
"5695",0,0
"5696",0,0
"5697",0,0
"5698",0,0
"5699",0,0
"5700",0,0
"5701",0,0
"5702",0,0
"5703",0,0
"5704",0,0
"5705",0,0
"5706",21.3214450304777,0
"5707",0,0
"5708",0,0
"5709",0,0
"5710",0,0
"5711",0,0
"5712",531.779373920716,0
"5713",0,0
"5714",0,0
"5715",0,0
"5716",0,0
"5717",0,0
"5718",0,0
"5719",0,0
"5720",0,0
"5721",0,0
"5722",0,0
"5723",0,0
"5724",0,0
"5725",0,0
"5726",0,0
"5727",0,0
"5728",0,0
"5729",0,0
"5730",0,0
"5731",0,0
"5732",0,0
"5733",0,0
"5734",0,0
"5735",0,0
"5736",0,0
"5737",0,0
"5738",0,0
"5739",0,0
"5740",0,0
"5741",0,0
"5742",0,0
"5743",0,0
"5744",0,0
"5745",0,0
"5746",0,0
"5747",0,0
"5748",0,0
"5749",0,0
"5750",0,0
"5751",0,0
"5752",0,0
"5753",0,0
"5754",0,0
"5755",0,0
"5756",0,0
"5757",0,0
"5758",0,0
"5759",0,0
"5760",0,0
"5761",0,0
"5762",230.895648622734,0
"5763",0,0
"5764",0,0
"5765",-190.679589703459,0
"5766",0,0
"5767",0,0
"5768",-2009.06949514827,0
"5769",0,0
"5770",2.77352130477759,0
"5771",494.033482413508,0
"5772",6.50044055807248,0
"5773",42.0795185459225,0
"5774",29.4686638632619,0
"5775",52.0035244645798,0
"5776",367.924935586902,0
"5777",0,0
"5778",0,0
"5779",433.362703871499,0
"5780",9.01394424052717,0
"5781",342.616553680807,0
"5782",86.6725407742997,0
"5783",25.1350368245469,0
"5784",0,0
"5785",58.0272660483937,0
"5786",-325.022027903624,0
"5787",41.9928460051482,0
"5788",-199.606861403212,0
"5789",0,1
"5790",-14.2142966869852,1
"5791",120.258150324341,1
"5792",260.017622322899,1
"5793",115.43338241462,1
"5794",192.846403222817,1
"5795",255.683995284184,1
"5796",108.340675967875,1
"5797",153.410397170511,1
"5798",39.8693687561779,1
"5799",170.398215162273,1
"5800",151.676946355025,1
"5801",43.6396242798599,1
"5802",0,1
"5803",0,1
"5804",0,1
"5805",0,1
"5806",0,1
"5807",122.208282491763,1
"5808",32.5022027903624,1
"5809",0,1
"5810",0,1
"5811",144.309780389209,1
"5812",0,1
"5813",30.3353892710049,1
"5814",104.137057740321,1
"5815",0,1
"5816",0,1
"5817",315.444712148064,1
"5818",30.5087343525535,1
"5819",0,1
"5820",65.0044055807248,1
"5821",130.00881116145,1
"5822",0,1
"5823",0,1
"5824",0,1
"5825",0,1
"5826",0,1
"5827",0,1
"5828",0,1
"5829",0,1
"5830",0,1
"5831",0,1
"5832",0,1
"5833",0,1
"5834",0,1
"5835",0,1
"5836",0,1
"5837",0,1
"5838",0,1
"5839",0,1
"5840",0,1
"5841",0,1
"5842",0,1
"5843",-58.0272660483937,1
"5844",257.41744609967,1
"5845",0,1
"5846",0,1
"5847",0,1
"5848",0,1
"5849",0,1
"5850",0,1
"5851",0,1
"5852",0,1
"5853",0,1
"5854",0,1
"5855",0,1
"5856",0,1
"5857",237.526097991968,1
"5858",18.0928928866351,1
"5859",0,1
"5860",72.7615979800246,1
"5861",8.01721002162273,1
"5862",4.42029957948929,1
"5863",104.00704892916,1
"5864",184.179149145387,0
"5865",52.4368871684513,1
"5866",59.284017889621,1
"5867",222.74842978995,1
"5868",0,1
"5869",273.885228846787,1
"5870",0,1
"5871",0,1
"5872",0,1
"5873",0,1
"5874",0,1
"5875",0,1
"5876",0,1
"5877",0,1
"5878",0,1
"5879",0,1
"5880",0,1
"5881",0,1
"5882",0,1
"5883",0,1
"5884",0,1
"5885",0,1
"5886",0,1
"5887",0,1
"5888",0,1
"5889",0,1
"5890",0,1
"5891",697.497271881177,1
"5892",0,1
"5893",68.0379445078253,1
"5894",273.23518479098,1
"5895",-99.6734218904447,1
"5896",231.849046571252,1
"5897",273.018503439044,1
"5898",0,1
"5899",0,1
"5900",0,1
"5901",135.642526311779,1
"5902",9.83733337788302,1
"5903",62.8375920613673,1
"5904",-949.064321478582,1
"5905",0,1
"5906",0,1
"5907",-283.852571035832,1
"5908",0,1
"5909",0,1
"5910",0,1
"5911",0,1
"5912",0,1
"5913",0,1
"5914",0,1
"5915",0,1
"5916",0,1
"5917",0,1
"5918",0,1
"5919",0,1
"5920",0,1
"5921",0,1
"5922",0,1
"5923",0,1
"5924",0,1
"5925",0,1
"5926",0,1
"5927",0,1
"5928",43.3362703871499,1
"5929",0,1
"5930",0,1
"5931",0,1
"5932",0,1
"5933",0,1
"5934",0,1
"5935",0,1
"5936",0,1
"5937",0,1
"5938",0,1
"5939",0,1
"5940",182.012335626029,1
"5941",0,1
"5942",0,1
"5943",0,1
"5944",0,1
"5945",0,1
"5946",0,1
"5947",0,1
"5948",0,1
"5949",0,1
"5950",0,1
"5951",0,1
"5952",0,1
"5953",0,1
"5954",0,1
"5955",0,1
"5956",0,1
"5957",0,1
"5958",0,1
"5959",0,1
"5960",0,1
"5961",0,1
"5962",0,1
"5963",0,1
"5964",0,1
"5965",0,1
"5966",0,1
"5967",0,1
"5968",0,1
"5969",0,1
"5970",0,1
"5971",0,1
"5972",0,1
"5973",0,1
"5974",92.0679064374999,1
"5975",268.684876400329,1
"5976",0,1
"5977",0,1
"5978",0,1
"5979",9.96734218904447,1
"5980",31.8954950049423,1
"5981",234.015860090609,1
"5982",-17.3345081548599,1
"5983",0,1
"5984",26.0017622322899,1
"5985",0,1
"5986",461.704624704695,1
"5987",0,1
"5988",361.641176380766,1
"5989",436.396242798599,1
"5990",0,1
"5991",0,1
"5992",135.209163607908,1
"5993",13.000881116145,1
"5994",35.4490691766886,1
"5995",0,1
"5996",0,1
"5997",641.376801729818,1
"5998",637.043174691103,1
"5999",0,1
"6000",293.473223061779,1
"6001",0,1
"6002",0,1
"6003",15.1243583651153,0
"6004",416.028195716639,0
"6005",0,0
"6006",183.312423737644,0
"6007",216.681351935749,0
"6008",0,0
